RequestID	OriginPort	DestinationPort	W_i_Earlist	LatestDestinationTime	LadenPaths	NumberOfLadenPath	EmptyPaths	NumberOfEmptyPath
827	ANTWERP	ALEXANDRIA	141	170	0	0	83,85,86,742,743,744,2155,2156,2157,2788,2790,2791,3445,3446,3447,4105,4106,4107,4900,4902,4903,5593,5595,5596,6337,6345,6346,7291,7292,7293,7923,7925,7926,8538,8541,9100,9102,9103,9754,9755,9756,10409,10416,10417,11281,12089,12091,12093,12900,12902,12903,13530,13532,13533,13534,13535	56
828	ANTWERP	ALEXANDRIA	148	177	0	0	87,2792,4108,6347,8542,9104,10418,12092,13536	9
829	ANTWERP	ALEXANDRIA	155	180	0	0	88,2793,6348,8543,9105,10419,12094,13537	8
830	ANTWERP	ALEXANDRIA	162	180	0	0	89,2794,6349,8544,9106,10420,12095,13538	8
831	ANTWERP	ALEXANDRIA	169	180	0	0	0	0
832	ANTWERP	ALEXANDRIA	176	180	0	0	0	0
833	ANTWERP	BEIRUT	1	35	1364	1	0	0
834	ANTWERP	BEIRUT	8	42	1364,1365	2	11262	1
835	ANTWERP	BEIRUT	15	49	1365,1366,1368	3	4052,6293,10366,11263	4
836	ANTWERP	BEIRUT	22	56	1366,1367,1368,1369,1371	5	36,2741,4053,4054,4055,4056,6294,6297,6299,9053,10368,10369,11264,12042	14
837	ANTWERP	BEIRUT	29	63	1369,1370,1371,1372,1374	5	37,39,2742,2744,4057,4058,4059,6295,6300,6302,9054,9056,10371,10372,11265,12043,12044,12045	18
838	ANTWERP	BEIRUT	36	70	1372,1373,1374,1375,1377	5	38,40,42,2743,2745,2747,4060,4061,4062,6303,6305,9055,9057,9059,10374,10375,11266,12046	18
839	ANTWERP	BEIRUT	43	77	1375,1376,1377,1378,1380	5	41,43,45,2746,2748,2750,4063,4064,4065,4860,5553,6296,6306,6308,7883,8512,9058,9060,9062,10367,10377,10378,11267,12047,12049,12860,13464	27
840	ANTWERP	BEIRUT	50	84	1378,1379,1380,1381,1383	5	44,46,48,702,2115,2749,2751,2753,3405,4066,4067,4068,4862,5555,6298,6309,6311,7251,7885,8513,8514,9061,9063,9065,9714,10370,10380,10381,11268,12048,12051,12862,13465,13466,13468	35
841	ANTWERP	BEIRUT	57	91	1381,1382,1383,1384,1386	5	47,49,51,703,704,705,706,708,2116,2117,2118,2119,2121,2752,2754,2756,3406,3407,3408,3409,3411,4069,4070,4071,4861,4863,4864,4865,4868,5554,5556,5557,5558,5561,6301,6312,6314,7252,7253,7254,7255,7257,7884,7886,7887,7888,7891,8510,8515,8516,8517,8519,9064,9066,9068,9715,9716,9717,9718,9720,10373,10383,10384,11269,12050,12052,12053,12054,12057,12861,12863,12864,12865,12868,13467,13469,13470,13471,13472,13473,13476	81
842	ANTWERP	BEIRUT	64	98	1384,1385,1386,1387,1389	5	50,52,54,707,709,710,711,2120,2122,2123,2124,2755,2757,2759,3410,3412,3413,3414,4072,4073,4074,4866,4867,4869,4871,5559,5560,5562,5564,6304,6315,6317,7256,7258,7259,7260,7889,7890,7892,7894,8511,8521,9067,9069,9071,9719,9721,9722,9723,10376,10386,10387,11270,12055,12056,12058,12060,12866,12867,12869,12871,13474,13475,13477,13478,13479,13481	67
843	ANTWERP	BEIRUT	71	105	1387,1388,1389,1390,1392	5	53,55,57,712,713,714,2125,2126,2127,2758,2760,2762,3415,3416,3417,4075,4076,4077,4870,4872,4874,5563,5565,5567,6307,6318,6320,7261,7262,7263,7893,7895,7897,8518,8523,9070,9072,9074,9724,9725,9726,10379,10389,10390,11271,12059,12061,12063,12870,12872,12874,13480,13482,13483,13484,13486	56
844	ANTWERP	BEIRUT	78	112	1390,1391,1392,1393,1395	5	56,58,60,715,716,717,2128,2129,2130,2761,2763,2765,3418,3419,3420,4078,4079,4080,4873,4875,4877,5566,5568,5570,6310,6321,6323,7264,7265,7266,7896,7898,7900,8520,8525,9073,9075,9077,9727,9728,9729,10382,10392,10393,11272,12062,12064,12066,12873,12875,12877,13485,13487,13488,13489,13491	56
845	ANTWERP	BEIRUT	85	119	1393,1394,1395,1396,1398	5	59,61,63,718,719,720,2131,2132,2133,2764,2766,2768,3421,3422,3423,4081,4082,4083,4876,4878,4880,5569,5571,5573,6313,6324,6326,7267,7268,7269,7899,7901,7903,8522,8527,9076,9078,9080,9730,9731,9732,10385,10395,10396,11273,12065,12067,12069,12876,12878,12880,13490,13492,13493,13494,13496	56
846	ANTWERP	BEIRUT	92	126	1396,1397,1398,1399,1401	5	62,64,66,721,722,723,2134,2135,2136,2767,2769,2771,3424,3425,3426,4084,4085,4086,4879,4881,4883,5572,5574,5576,6316,6327,6329,7270,7271,7272,7902,7904,7906,8524,8529,9079,9081,9083,9733,9734,9735,10388,10398,10399,11274,12068,12070,12072,12879,12881,12883,13495,13497,13498,13499,13501	56
847	ANTWERP	BEIRUT	99	133	1399,1400,1401,1402,1404	5	65,67,69,724,725,726,2137,2138,2139,2770,2772,2774,3427,3428,3429,4087,4088,4089,4882,4884,4886,5575,5577,5579,6319,6330,6332,7273,7274,7275,7905,7907,7909,8526,8531,9082,9084,9086,9736,9737,9738,10391,10401,10402,11275,12071,12073,12075,12882,12884,12886,13500,13502,13503,13504,13506	56
848	ANTWERP	BEIRUT	106	140	1402,1403,1404,1405,1407	5	68,70,72,727,728,729,2140,2141,2142,2773,2775,2777,3430,3431,3432,4090,4091,4092,4885,4887,4889,5578,5580,5582,6322,6333,6335,7276,7277,7278,7908,7910,7912,8528,8533,9085,9087,9089,9739,9740,9741,10394,10404,10405,11276,12074,12076,12078,12885,12887,12889,13505,13507,13508,13509,13511	56
849	ANTWERP	BEIRUT	113	147	1405,1406,1407,1408,1410	5	71,73,75,730,731,732,2143,2144,2145,2776,2778,2780,3433,3434,3435,4093,4094,4095,4888,4890,4892,5581,5583,5585,6325,6336,6338,7279,7280,7281,7911,7913,7915,8530,8535,9088,9090,9092,9742,9743,9744,10397,10407,10408,11277,12077,12079,12081,12888,12890,12892,13510,13512,13513,13514,13516	56
850	ANTWERP	BEIRUT	120	154	1408,1409,1410,1411,1413	5	74,76,78,733,734,735,2146,2147,2148,2779,2781,2783,3436,3437,3438,4096,4097,4098,4891,4893,4895,5584,5586,5588,6328,6339,6340,7282,7283,7284,7914,7916,7918,8532,8537,9091,9093,9095,9745,9746,9747,10400,10410,10411,11278,12080,12082,12084,12891,12893,12895,13515,13517,13518,13519,13521	56
851	ANTWERP	BEIRUT	127	161	1411,1412,1413,1414,1415	5	77,79,81,736,737,738,2149,2150,2151,2782,2784,2786,3439,3440,3441,4099,4100,4101,4894,4896,4898,5587,5589,5591,6331,6341,6342,7285,7286,7287,7917,7919,7921,8534,8539,9094,9096,9098,9748,9749,9750,10403,10412,10413,11279,12083,12085,12087,12894,12896,12898,13520,13522,13523,13524,13526	56
852	ANTWERP	BEIRUT	134	168	1414,1415	2	80,82,84,739,740,741,2152,2153,2154,2785,2787,2789,3442,3443,3444,4102,4103,4104,4897,4899,4901,5590,5592,5594,6334,6343,6344,7288,7289,7290,7920,7922,7924,8536,8540,9097,9099,9101,9751,9752,9753,10406,10414,10415,11280,12086,12088,12090,12897,12899,12901,13525,13527,13528,13529,13531	56
853	ANTWERP	BEIRUT	141	175	0	0	83,85,86,742,743,744,2155,2156,2157,2788,2790,2791,3445,3446,3447,4105,4106,4107,4900,4902,4903,5593,5595,5596,6337,6345,6346,7291,7292,7293,7923,7925,7926,8538,8541,9100,9102,9103,9754,9755,9756,10409,10416,10417,11281,12089,12091,12093,12900,12902,12903,13530,13532,13533,13534,13535	56
854	ANTWERP	BEIRUT	148	180	0	0	87,2792,4108,6347,8542,9104,10418,12092,13536	9
855	ANTWERP	BEIRUT	155	180	0	0	88,2793,6348,8543,9105,10419,12094,13537	8
856	ANTWERP	BEIRUT	162	180	0	0	89,2794,6349,8544,9106,10420,12095,13538	8
857	ANTWERP	BEIRUT	169	180	0	0	0	0
858	ANTWERP	BEIRUT	176	180	0	0	0	0
859	ANTWERP	CASABLANCA	1	28	0	0	0	0
860	ANTWERP	CASABLANCA	8	35	0	0	11262	1
861	ANTWERP	CASABLANCA	15	42	1417	1	4052,6293,10366,11263	4
862	ANTWERP	CASABLANCA	22	49	1417,1418	2	36,2741,4053,4054,4055,4056,6294,6297,6299,9053,10368,10369,11264,12042	14
863	ANTWERP	CASABLANCA	29	56	1418,1419	2	37,39,2742,2744,4057,4058,4059,6295,6300,6302,9054,9056,10371,10372,11265,12043,12044,12045	18
864	ANTWERP	CASABLANCA	36	63	1419,1420	2	38,40,42,2743,2745,2747,4060,4061,4062,6303,6305,9055,9057,9059,10374,10375,11266,12046	18
865	ANTWERP	CASABLANCA	43	70	1420,1421	2	41,43,45,2746,2748,2750,4063,4064,4065,4860,5553,6296,6306,6308,7883,8512,9058,9060,9062,10367,10377,10378,11267,12047,12049,12860,13464	27
866	ANTWERP	CASABLANCA	50	77	1421,1422	2	44,46,48,702,2115,2749,2751,2753,3405,4066,4067,4068,4862,5555,6298,6309,6311,7251,7885,8513,8514,9061,9063,9065,9714,10370,10380,10381,11268,12048,12051,12862,13465,13466,13468	35
867	ANTWERP	CASABLANCA	57	84	1422,1423	2	47,49,51,703,704,705,706,708,2116,2117,2118,2119,2121,2752,2754,2756,3406,3407,3408,3409,3411,4069,4070,4071,4861,4863,4864,4865,4868,5554,5556,5557,5558,5561,6301,6312,6314,7252,7253,7254,7255,7257,7884,7886,7887,7888,7891,8510,8515,8516,8517,8519,9064,9066,9068,9715,9716,9717,9718,9720,10373,10383,10384,11269,12050,12052,12053,12054,12057,12861,12863,12864,12865,12868,13467,13469,13470,13471,13472,13473,13476	81
868	ANTWERP	CASABLANCA	64	91	1423,1424	2	50,52,54,707,709,710,711,2120,2122,2123,2124,2755,2757,2759,3410,3412,3413,3414,4072,4073,4074,4866,4867,4869,4871,5559,5560,5562,5564,6304,6315,6317,7256,7258,7259,7260,7889,7890,7892,7894,8511,8521,9067,9069,9071,9719,9721,9722,9723,10376,10386,10387,11270,12055,12056,12058,12060,12866,12867,12869,12871,13474,13475,13477,13478,13479,13481	67
869	ANTWERP	CASABLANCA	71	98	1424,1425	2	53,55,57,712,713,714,2125,2126,2127,2758,2760,2762,3415,3416,3417,4075,4076,4077,4870,4872,4874,5563,5565,5567,6307,6318,6320,7261,7262,7263,7893,7895,7897,8518,8523,9070,9072,9074,9724,9725,9726,10379,10389,10390,11271,12059,12061,12063,12870,12872,12874,13480,13482,13483,13484,13486	56
870	ANTWERP	CASABLANCA	78	105	1425,1426	2	56,58,60,715,716,717,2128,2129,2130,2761,2763,2765,3418,3419,3420,4078,4079,4080,4873,4875,4877,5566,5568,5570,6310,6321,6323,7264,7265,7266,7896,7898,7900,8520,8525,9073,9075,9077,9727,9728,9729,10382,10392,10393,11272,12062,12064,12066,12873,12875,12877,13485,13487,13488,13489,13491	56
871	ANTWERP	CASABLANCA	85	112	1426,1427	2	59,61,63,718,719,720,2131,2132,2133,2764,2766,2768,3421,3422,3423,4081,4082,4083,4876,4878,4880,5569,5571,5573,6313,6324,6326,7267,7268,7269,7899,7901,7903,8522,8527,9076,9078,9080,9730,9731,9732,10385,10395,10396,11273,12065,12067,12069,12876,12878,12880,13490,13492,13493,13494,13496	56
872	ANTWERP	CASABLANCA	92	119	1427,1428	2	62,64,66,721,722,723,2134,2135,2136,2767,2769,2771,3424,3425,3426,4084,4085,4086,4879,4881,4883,5572,5574,5576,6316,6327,6329,7270,7271,7272,7902,7904,7906,8524,8529,9079,9081,9083,9733,9734,9735,10388,10398,10399,11274,12068,12070,12072,12879,12881,12883,13495,13497,13498,13499,13501	56
873	ANTWERP	CASABLANCA	99	126	1428,1429	2	65,67,69,724,725,726,2137,2138,2139,2770,2772,2774,3427,3428,3429,4087,4088,4089,4882,4884,4886,5575,5577,5579,6319,6330,6332,7273,7274,7275,7905,7907,7909,8526,8531,9082,9084,9086,9736,9737,9738,10391,10401,10402,11275,12071,12073,12075,12882,12884,12886,13500,13502,13503,13504,13506	56
874	ANTWERP	CASABLANCA	106	133	1429,1430	2	68,70,72,727,728,729,2140,2141,2142,2773,2775,2777,3430,3431,3432,4090,4091,4092,4885,4887,4889,5578,5580,5582,6322,6333,6335,7276,7277,7278,7908,7910,7912,8528,8533,9085,9087,9089,9739,9740,9741,10394,10404,10405,11276,12074,12076,12078,12885,12887,12889,13505,13507,13508,13509,13511	56
875	ANTWERP	CASABLANCA	113	140	1430,1431	2	71,73,75,730,731,732,2143,2144,2145,2776,2778,2780,3433,3434,3435,4093,4094,4095,4888,4890,4892,5581,5583,5585,6325,6336,6338,7279,7280,7281,7911,7913,7915,8530,8535,9088,9090,9092,9742,9743,9744,10397,10407,10408,11277,12077,12079,12081,12888,12890,12892,13510,13512,13513,13514,13516	56
876	ANTWERP	CASABLANCA	120	147	1431,1432	2	74,76,78,733,734,735,2146,2147,2148,2779,2781,2783,3436,3437,3438,4096,4097,4098,4891,4893,4895,5584,5586,5588,6328,6339,6340,7282,7283,7284,7914,7916,7918,8532,8537,9091,9093,9095,9745,9746,9747,10400,10410,10411,11278,12080,12082,12084,12891,12893,12895,13515,13517,13518,13519,13521	56
877	ANTWERP	CASABLANCA	127	154	1432,1433	2	77,79,81,736,737,738,2149,2150,2151,2782,2784,2786,3439,3440,3441,4099,4100,4101,4894,4896,4898,5587,5589,5591,6331,6341,6342,7285,7286,7287,7917,7919,7921,8534,8539,9094,9096,9098,9748,9749,9750,10403,10412,10413,11279,12083,12085,12087,12894,12896,12898,13520,13522,13523,13524,13526	56
878	ANTWERP	CASABLANCA	134	161	1433	1	80,82,84,739,740,741,2152,2153,2154,2785,2787,2789,3442,3443,3444,4102,4103,4104,4897,4899,4901,5590,5592,5594,6334,6343,6344,7288,7289,7290,7920,7922,7924,8536,8540,9097,9099,9101,9751,9752,9753,10406,10414,10415,11280,12086,12088,12090,12897,12899,12901,13525,13527,13528,13529,13531	56
879	ANTWERP	CASABLANCA	141	168	0	0	83,85,86,742,743,744,2155,2156,2157,2788,2790,2791,3445,3446,3447,4105,4106,4107,4900,4902,4903,5593,5595,5596,6337,6345,6346,7291,7292,7293,7923,7925,7926,8538,8541,9100,9102,9103,9754,9755,9756,10409,10416,10417,11281,12089,12091,12093,12900,12902,12903,13530,13532,13533,13534,13535	56
880	ANTWERP	CASABLANCA	148	175	0	0	87,2792,4108,6347,8542,9104,10418,12092,13536	9
881	ANTWERP	CASABLANCA	155	180	0	0	88,2793,6348,8543,9105,10419,12094,13537	8
882	ANTWERP	CASABLANCA	162	180	0	0	89,2794,6349,8544,9106,10420,12095,13538	8
883	ANTWERP	CASABLANCA	169	180	0	0	0	0
884	ANTWERP	CASABLANCA	176	180	0	0	0	0
885	ANTWERP	DAMIETTA	1	32	1434	1	0	0
886	ANTWERP	DAMIETTA	8	39	1434,1435	2	11262	1
887	ANTWERP	DAMIETTA	15	46	1435,1436,1438	3	4052,6293,10366,11263	4
888	ANTWERP	DAMIETTA	22	53	1436,1437,1438,1439,1441	5	36,2741,4053,4054,4055,4056,6294,6297,6299,9053,10368,10369,11264,12042	14
889	ANTWERP	DAMIETTA	29	60	1439,1440,1441,1442,1444	5	37,39,2742,2744,4057,4058,4059,6295,6300,6302,9054,9056,10371,10372,11265,12043,12044,12045	18
890	ANTWERP	DAMIETTA	36	67	1442,1443,1444,1445,1447	5	38,40,42,2743,2745,2747,4060,4061,4062,6303,6305,9055,9057,9059,10374,10375,11266,12046	18
891	ANTWERP	DAMIETTA	43	74	1445,1446,1447,1448,1450	5	41,43,45,2746,2748,2750,4063,4064,4065,4860,5553,6296,6306,6308,7883,8512,9058,9060,9062,10367,10377,10378,11267,12047,12049,12860,13464	27
892	ANTWERP	DAMIETTA	50	81	1448,1449,1450,1451,1453	5	44,46,48,702,2115,2749,2751,2753,3405,4066,4067,4068,4862,5555,6298,6309,6311,7251,7885,8513,8514,9061,9063,9065,9714,10370,10380,10381,11268,12048,12051,12862,13465,13466,13468	35
893	ANTWERP	DAMIETTA	57	88	1451,1452,1453,1454,1456	5	47,49,51,703,704,705,706,708,2116,2117,2118,2119,2121,2752,2754,2756,3406,3407,3408,3409,3411,4069,4070,4071,4861,4863,4864,4865,4868,5554,5556,5557,5558,5561,6301,6312,6314,7252,7253,7254,7255,7257,7884,7886,7887,7888,7891,8510,8515,8516,8517,8519,9064,9066,9068,9715,9716,9717,9718,9720,10373,10383,10384,11269,12050,12052,12053,12054,12057,12861,12863,12864,12865,12868,13467,13469,13470,13471,13472,13473,13476	81
894	ANTWERP	DAMIETTA	64	95	1454,1455,1456,1457,1459	5	50,52,54,707,709,710,711,2120,2122,2123,2124,2755,2757,2759,3410,3412,3413,3414,4072,4073,4074,4866,4867,4869,4871,5559,5560,5562,5564,6304,6315,6317,7256,7258,7259,7260,7889,7890,7892,7894,8511,8521,9067,9069,9071,9719,9721,9722,9723,10376,10386,10387,11270,12055,12056,12058,12060,12866,12867,12869,12871,13474,13475,13477,13478,13479,13481	67
895	ANTWERP	DAMIETTA	71	102	1457,1458,1459,1460,1462	5	53,55,57,712,713,714,2125,2126,2127,2758,2760,2762,3415,3416,3417,4075,4076,4077,4870,4872,4874,5563,5565,5567,6307,6318,6320,7261,7262,7263,7893,7895,7897,8518,8523,9070,9072,9074,9724,9725,9726,10379,10389,10390,11271,12059,12061,12063,12870,12872,12874,13480,13482,13483,13484,13486	56
896	ANTWERP	DAMIETTA	78	109	1460,1461,1462,1463,1465	5	56,58,60,715,716,717,2128,2129,2130,2761,2763,2765,3418,3419,3420,4078,4079,4080,4873,4875,4877,5566,5568,5570,6310,6321,6323,7264,7265,7266,7896,7898,7900,8520,8525,9073,9075,9077,9727,9728,9729,10382,10392,10393,11272,12062,12064,12066,12873,12875,12877,13485,13487,13488,13489,13491	56
897	ANTWERP	DAMIETTA	85	116	1463,1464,1465,1466,1468	5	59,61,63,718,719,720,2131,2132,2133,2764,2766,2768,3421,3422,3423,4081,4082,4083,4876,4878,4880,5569,5571,5573,6313,6324,6326,7267,7268,7269,7899,7901,7903,8522,8527,9076,9078,9080,9730,9731,9732,10385,10395,10396,11273,12065,12067,12069,12876,12878,12880,13490,13492,13493,13494,13496	56
898	ANTWERP	DAMIETTA	92	123	1466,1467,1468,1469,1471	5	62,64,66,721,722,723,2134,2135,2136,2767,2769,2771,3424,3425,3426,4084,4085,4086,4879,4881,4883,5572,5574,5576,6316,6327,6329,7270,7271,7272,7902,7904,7906,8524,8529,9079,9081,9083,9733,9734,9735,10388,10398,10399,11274,12068,12070,12072,12879,12881,12883,13495,13497,13498,13499,13501	56
899	ANTWERP	DAMIETTA	99	130	1469,1470,1471,1472,1474	5	65,67,69,724,725,726,2137,2138,2139,2770,2772,2774,3427,3428,3429,4087,4088,4089,4882,4884,4886,5575,5577,5579,6319,6330,6332,7273,7274,7275,7905,7907,7909,8526,8531,9082,9084,9086,9736,9737,9738,10391,10401,10402,11275,12071,12073,12075,12882,12884,12886,13500,13502,13503,13504,13506	56
900	ANTWERP	DAMIETTA	106	137	1472,1473,1474,1475,1477	5	68,70,72,727,728,729,2140,2141,2142,2773,2775,2777,3430,3431,3432,4090,4091,4092,4885,4887,4889,5578,5580,5582,6322,6333,6335,7276,7277,7278,7908,7910,7912,8528,8533,9085,9087,9089,9739,9740,9741,10394,10404,10405,11276,12074,12076,12078,12885,12887,12889,13505,13507,13508,13509,13511	56
901	ANTWERP	DAMIETTA	113	144	1475,1476,1477,1478,1480	5	71,73,75,730,731,732,2143,2144,2145,2776,2778,2780,3433,3434,3435,4093,4094,4095,4888,4890,4892,5581,5583,5585,6325,6336,6338,7279,7280,7281,7911,7913,7915,8530,8535,9088,9090,9092,9742,9743,9744,10397,10407,10408,11277,12077,12079,12081,12888,12890,12892,13510,13512,13513,13514,13516	56
902	ANTWERP	DAMIETTA	120	151	1478,1479,1480,1481,1483	5	74,76,78,733,734,735,2146,2147,2148,2779,2781,2783,3436,3437,3438,4096,4097,4098,4891,4893,4895,5584,5586,5588,6328,6339,6340,7282,7283,7284,7914,7916,7918,8532,8537,9091,9093,9095,9745,9746,9747,10400,10410,10411,11278,12080,12082,12084,12891,12893,12895,13515,13517,13518,13519,13521	56
903	ANTWERP	DAMIETTA	127	158	1481,1482,1483,1484,1485	5	77,79,81,736,737,738,2149,2150,2151,2782,2784,2786,3439,3440,3441,4099,4100,4101,4894,4896,4898,5587,5589,5591,6331,6341,6342,7285,7286,7287,7917,7919,7921,8534,8539,9094,9096,9098,9748,9749,9750,10403,10412,10413,11279,12083,12085,12087,12894,12896,12898,13520,13522,13523,13524,13526	56
904	ANTWERP	DAMIETTA	134	165	1484,1485	2	80,82,84,739,740,741,2152,2153,2154,2785,2787,2789,3442,3443,3444,4102,4103,4104,4897,4899,4901,5590,5592,5594,6334,6343,6344,7288,7289,7290,7920,7922,7924,8536,8540,9097,9099,9101,9751,9752,9753,10406,10414,10415,11280,12086,12088,12090,12897,12899,12901,13525,13527,13528,13529,13531	56
905	ANTWERP	DAMIETTA	141	172	0	0	83,85,86,742,743,744,2155,2156,2157,2788,2790,2791,3445,3446,3447,4105,4106,4107,4900,4902,4903,5593,5595,5596,6337,6345,6346,7291,7292,7293,7923,7925,7926,8538,8541,9100,9102,9103,9754,9755,9756,10409,10416,10417,11281,12089,12091,12093,12900,12902,12903,13530,13532,13533,13534,13535	56
906	ANTWERP	DAMIETTA	148	179	0	0	87,2792,4108,6347,8542,9104,10418,12092,13536	9
907	ANTWERP	DAMIETTA	155	180	0	0	88,2793,6348,8543,9105,10419,12094,13537	8
908	ANTWERP	DAMIETTA	162	180	0	0	89,2794,6349,8544,9106,10420,12095,13538	8
909	ANTWERP	DAMIETTA	169	180	0	0	0	0
910	ANTWERP	DAMIETTA	176	180	0	0	0	0
911	ANTWERP	GEBZE	1	33	1543	1	0	0
912	ANTWERP	GEBZE	8	40	1543,1544,1545	3	11262	1
913	ANTWERP	GEBZE	15	47	1545,1546	2	4052,6293,10366,11263	4
914	ANTWERP	GEBZE	22	54	1546,1547	2	36,2741,4053,4054,4055,4056,6294,6297,6299,9053,10368,10369,11264,12042	14
915	ANTWERP	GEBZE	29	61	1547,1548	2	37,39,2742,2744,4057,4058,4059,6295,6300,6302,9054,9056,10371,10372,11265,12043,12044,12045	18
916	ANTWERP	GEBZE	36	68	1548,1549	2	38,40,42,2743,2745,2747,4060,4061,4062,6303,6305,9055,9057,9059,10374,10375,11266,12046	18
917	ANTWERP	GEBZE	43	75	1549,1550	2	41,43,45,2746,2748,2750,4063,4064,4065,4860,5553,6296,6306,6308,7883,8512,9058,9060,9062,10367,10377,10378,11267,12047,12049,12860,13464	27
918	ANTWERP	GEBZE	50	82	1550,1551	2	44,46,48,702,2115,2749,2751,2753,3405,4066,4067,4068,4862,5555,6298,6309,6311,7251,7885,8513,8514,9061,9063,9065,9714,10370,10380,10381,11268,12048,12051,12862,13465,13466,13468	35
919	ANTWERP	GEBZE	57	89	1551,1552	2	47,49,51,703,704,705,706,708,2116,2117,2118,2119,2121,2752,2754,2756,3406,3407,3408,3409,3411,4069,4070,4071,4861,4863,4864,4865,4868,5554,5556,5557,5558,5561,6301,6312,6314,7252,7253,7254,7255,7257,7884,7886,7887,7888,7891,8510,8515,8516,8517,8519,9064,9066,9068,9715,9716,9717,9718,9720,10373,10383,10384,11269,12050,12052,12053,12054,12057,12861,12863,12864,12865,12868,13467,13469,13470,13471,13472,13473,13476	81
920	ANTWERP	GEBZE	64	96	1552,1553	2	50,52,54,707,709,710,711,2120,2122,2123,2124,2755,2757,2759,3410,3412,3413,3414,4072,4073,4074,4866,4867,4869,4871,5559,5560,5562,5564,6304,6315,6317,7256,7258,7259,7260,7889,7890,7892,7894,8511,8521,9067,9069,9071,9719,9721,9722,9723,10376,10386,10387,11270,12055,12056,12058,12060,12866,12867,12869,12871,13474,13475,13477,13478,13479,13481	67
921	ANTWERP	GEBZE	71	103	1553,1554	2	53,55,57,712,713,714,2125,2126,2127,2758,2760,2762,3415,3416,3417,4075,4076,4077,4870,4872,4874,5563,5565,5567,6307,6318,6320,7261,7262,7263,7893,7895,7897,8518,8523,9070,9072,9074,9724,9725,9726,10379,10389,10390,11271,12059,12061,12063,12870,12872,12874,13480,13482,13483,13484,13486	56
922	ANTWERP	GEBZE	78	110	1554,1555	2	56,58,60,715,716,717,2128,2129,2130,2761,2763,2765,3418,3419,3420,4078,4079,4080,4873,4875,4877,5566,5568,5570,6310,6321,6323,7264,7265,7266,7896,7898,7900,8520,8525,9073,9075,9077,9727,9728,9729,10382,10392,10393,11272,12062,12064,12066,12873,12875,12877,13485,13487,13488,13489,13491	56
923	ANTWERP	GEBZE	85	117	1555,1556	2	59,61,63,718,719,720,2131,2132,2133,2764,2766,2768,3421,3422,3423,4081,4082,4083,4876,4878,4880,5569,5571,5573,6313,6324,6326,7267,7268,7269,7899,7901,7903,8522,8527,9076,9078,9080,9730,9731,9732,10385,10395,10396,11273,12065,12067,12069,12876,12878,12880,13490,13492,13493,13494,13496	56
924	ANTWERP	GEBZE	92	124	1556,1557	2	62,64,66,721,722,723,2134,2135,2136,2767,2769,2771,3424,3425,3426,4084,4085,4086,4879,4881,4883,5572,5574,5576,6316,6327,6329,7270,7271,7272,7902,7904,7906,8524,8529,9079,9081,9083,9733,9734,9735,10388,10398,10399,11274,12068,12070,12072,12879,12881,12883,13495,13497,13498,13499,13501	56
925	ANTWERP	GEBZE	99	131	1557,1558	2	65,67,69,724,725,726,2137,2138,2139,2770,2772,2774,3427,3428,3429,4087,4088,4089,4882,4884,4886,5575,5577,5579,6319,6330,6332,7273,7274,7275,7905,7907,7909,8526,8531,9082,9084,9086,9736,9737,9738,10391,10401,10402,11275,12071,12073,12075,12882,12884,12886,13500,13502,13503,13504,13506	56
926	ANTWERP	GEBZE	106	138	1558,1559	2	68,70,72,727,728,729,2140,2141,2142,2773,2775,2777,3430,3431,3432,4090,4091,4092,4885,4887,4889,5578,5580,5582,6322,6333,6335,7276,7277,7278,7908,7910,7912,8528,8533,9085,9087,9089,9739,9740,9741,10394,10404,10405,11276,12074,12076,12078,12885,12887,12889,13505,13507,13508,13509,13511	56
927	ANTWERP	GEBZE	113	145	1559,1560	2	71,73,75,730,731,732,2143,2144,2145,2776,2778,2780,3433,3434,3435,4093,4094,4095,4888,4890,4892,5581,5583,5585,6325,6336,6338,7279,7280,7281,7911,7913,7915,8530,8535,9088,9090,9092,9742,9743,9744,10397,10407,10408,11277,12077,12079,12081,12888,12890,12892,13510,13512,13513,13514,13516	56
